"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-03","8.05",",,X",,," 1142",",,X",,," 1208",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","49",",,W","58",",,0","39",",,0",,,"    0",",,W","  290",",,X","  320",",,X","0.0",",,0","17.9",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-04","6.93",",,X",,," 1903",",,X",,," 1902",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","65",",,0","41",",,0",,,"    0",",,W","  150",",,X","  150",",,X","0.0",",,0","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-05","6.04",",,X",,," 1804",",,X",,," 1643",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","58",",,W","72",",,0","43",",,0",,,"    0",",,W","  180",",,X","  220",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-06","10.07",",,X",,," 1538",",,X",,," 1537",",,W","0.15",",,0,2400","0.0",",,0,","0.0",",,0,","59",",,W","65",",,0","53",",,0",,,"    0",",,W","  190",",,X","  190",",,X","0.0",",,0","21.9",",,X","28.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-07","6.49",",,X",,," 0942",",,X",,," 1007",",,W","0.42",",,0,2400","0.0",",,0,","0.0",",,0,","66",",,W","76",",,0","56",",,0",,,"    0",",,W","  250",",,X","  290",",,X","0.0",",,0","17.0",",,X","21.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-08","7.38",",,X",,," 1405",",,X",,," 1342",",,W","0.24",",,0,2400","0.0",",,0,","0.0",",,0,","61",",,W","70",",,0","52",",,0",,,"    0",",,W","  130",",,X","  130",",,X","0.0",",,0","17.9",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-09","14.09",",,X",,," 1216",",,X",,," 1215",",,W","0.06",",,0,2400","0.0",",,0,","0.0",",,0,","65",",,W","75",",,0","55",",,0",,,"    0",",,W","  240",",,X","  250",",,X","0.0",",,0","32.0",",,X","38.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-10","8.95",",,X",,," 1546",",,X",,," 1211",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","55",",,W","64",",,0","46",",,0",,,"    0",",,W","  290",",,X","  310",",,X","0.0",",,0","17.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-11","9.17",",,X",,," 0822",",,X",,," 0819",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","58",",,W","68",",,0","48",",,0",,,"    0",",,W","   90",",,X","   90",",,X","0.0",",,0","21.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-12","9.17",",,X",,," 1107",",,X",,," 1107",",,W","0.80",",,0,2400","0.0",",,0,","0.0",",,0,","68",",,W","77",",,0","59",",,0",,,"    0",",,W","  300",",,X","  300",",,X","0.0",",,0","32.0",",,X","40.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-13","10.74",",,X",,," 1621",",,X",,," 1724",",,W","0.74",",,0,2400","0.0",",,0,","0.0",",,0,","57",",,W","67",",,0","46",",,0",,,"    0",",,W","  300",",,X","  310",",,X","0.0",",,0","21.0",",,X","25.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-14","14.99",",,X",,," 1728",",,X",,," 1617",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","63",",,0","42",",,0",,,,,"  280",",,X","  280",",,X","0.0",",,0","25.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-15","6.71",",,X",,," 1801",",,X",,," 1701",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","56",",,W","70",",,0","41",",,0",,,,,"  220",",,X","  210",",,X","0.0",",,0","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-16","11.18",",,X",,," 1735",",,X",,," 1734",",,W","0.08",",,0,2400","0.0",",,0,","0.0",",,0,","64",",,W","76",",,0","52",",,0",,,"    0",",,W","  220",",,X","  230",",,X","0.0",",,0","32.0",",,X","38.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-17","10.29",",,X",,," 1744",",,X",,," 1743",",,W","0.56",",,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","63",",,0","42",",,0",,,"    0",",,W","   40",",,X","   30",",,X","0.0",",,0","19.9",",,X","25.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-18","10.74",",,X",,," 1122",",,X",,," 1102",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,","47",",,W","52",",,0","41",",,0",,,"    0",",,W","  330",",,X","  330",",,X","0.0",",,0","23.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-19","5.82",",,X",,," 1759",",,X",,," 1429",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","44",",,W","54",",,0","34",",,0",,,"    0",",,W","  330",",,X","  360",",,X","0.0",",,0","14.1",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-20","6.49",",,X",,," 1415",",,X",,," 1409",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","45",",,W","50",",,0","40",",,0",,,"    0",",,W","  360",",,X","  350",",,X","0.0",",,0","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-21","4.92",",,X",,," 1025",",,X",,," 1401",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","53",",,0","38",",,0",,,"    0",",,W","  350",",,X","  310",",,X","0.0",",,0","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-22","4.25",",,X",,," 1312",",,X",,," 1316",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","49",",,W","64",",,0","33",",,0",,,"    0",",,W","  140",",,X","  140",",,X","0.0",",,0","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-23","8.72",",,X",,," 1850",",,X",,," 1612",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","58",",,W","75",",,0","41",",,0",,,"    0",",,W","  190",",,X","  240",",,X","0.0",",,0","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-24","7.61",",,X",,," 1718",",,X",,," 0942",",,W","0.15",",,0,2400","0.0",",,0,","0.0",",,0,","65",",,W","75",",,0","55",",,0",,,"    0",",,W","  310",",,X","  250",",,X","0.0",",,0","15.0",",,X","17.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-25","9.62",",,X",,," 1806",",,X",,," 1637",",,W","0.18",",,0,2400","0.0",",,0,","0.0",",,0,","66",",,W","80",",,0","52",",,0",,,"    0",",,W","  210",",,X","  220",",,X","0.0",",,0","21.9",",,X","29.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-26","5.82",",,X",,," 0202",",,X",,," 0201",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","59",",,W","70",",,0","47",",,0",,,"    0",",,W","  320",",,X","  320",",,X","0.0",",,0","16.1",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-27","3.80",",,X",,," 2324",",,X",,," 2324",",,W","0.32",",,0,2400","0.0",",,0,","0.0",",,0,","66",",,W","79",",,0","52",",,0",,,"    0",",,W","  120",",,W","  120",",,W","0.0",",,0","31.1",",,W","34.9",",,W",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-28","5.82",",,X",,," 0904",",,X",,," 0332",",,W","1.52",",,0,2400","0.0",",,0,","0.0",",,0,","70",",,W","78",",,0","62",",,0",,,"    0",",,W","  250",",,X","  220",",,X","0.0",",,0","23.0",",,X","31.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-29","4.25",",,X",,," 1539",",,X",,," 1539",",,W","0.21",",,0,2400","0.0",",,0,","0.0",",,0,","72",",,W","81",",,0","63",",,0",,,"    0",",,W","  220",",,X","  220",",,X","0.0",",,0","23.9",",,X","28.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-30","4.03",",,X",,," 1609",",,X",,," 1608",",,W","0.23",",,0,2400","0.0",",,0,","0.0",",,0,","73",",,W","84",",,0","62",",,0",,,"    0",",,W","  280",",,X","  280",",,X","0.0",",,0","23.9",",,X","28.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-05-31","10.96",",,X",,," 1735",",,X",,," 1735",",,W","0.29",",,0,2400","0.0",",,0,","0.0",",,0,","75",",,W","87",",,0","63",",,0",,,"    0",",,W","  340",",,X","  340",",,X","0.0",",,0","29.1",",,X","38.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-01","6.49",",,X",,," 2358",",,X",,," 2358",",,W","0.10",",,0,2400","0.0",",,0,","0.0",",,0,","74",",,W","86",",,0","61",",,0",,,,,"  260",",,X","  260",",,X","0.0",",,0","31.1",",,X","38.0",",,X","    1",",,0","    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-02","5.14",",,X",,," 2358",",,X",,," 2358",",,W","0.02",",,0,2400","0.0",",,0,","0.0",",,0,","71",",,W","79",",,0","62",",,0",,,"    0",",,W","  260",",,X","  260",",,X","0.0",",,0","31.1",",,X","38.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-03","8.05",",,X",,," 1213",",,X",,," 1211",",,W","0.02",",,0,2400","0.0",",,0,","0.0",",,0,","69",",,W","78",",,0","59",",,0",,,"    0",",,W","  130",",,X","  120",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-04","8.50",",,X",,," 1333",",,X",,," 1332",",,W","0.13",",,0,2400","0.0",",,0,","0.0",",,0,","76",",,W","88",",,0","64",",,0",,,"    0",",,W","  270",",,X","  270",",,X","0.0",",,0","21.9",",,X","25.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-05","8.05",",,X",,," 2359",",,X",,," 2359",",,W","1.38",",,0,2400","0.0",",,0,","0.0",",,0,","76",",,W","87",",,0","65",",,0",,,,,"  310",",,X","  310",",,X","0.0",",,0","6.0",",,X","6.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-06","7.61",",,X",,," 0637",",,X",,," 0636",",,W","0.84",",,0,2400","0.0",",,0,","0.0",",,0,","61",",,W","65",",,0","57",",,0",,,"    0",",,W","   20",",,X","   20",",,X","0.0",",,0","15.0",",,X","17.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-07","4.70",",,X",,," 1531",",,X",,," 1530",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","65",",,W","72",",,0","57",",,0",,,,,"  120",",,X","  120",",,X","0.0",",,0","12.1",",,X","14.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-08","5.59",",,X",,," 1740",",,X",,," 1740",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","70",",,W","83",",,0","56",",,0",,,,,"  210",",,X","  220",",,X","0.0",",,0","14.1",",,X","16.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-09","3.58",",,X",,," 1421",",,X",,," 1418",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","74",",,W","86",",,0","62",",,0",,,,,"  360",",,X","   10",",,X","0.0",",,0","13.0",",,X","14.1",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-10","5.14",",,X",,," 1533",",,X",,," 1606",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","78",",,W","88",",,0","68",",,0",,,"    0",",,W","  220",",,X","  170",",,X","0.0",",,0","14.1",",,X","16.1",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-11","10.74",",,X",,," 1632",",,X",,," 1659",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","78",",,W","86",",,0","69",",,0",,,,,"  220",",,X","  210",",,X","0.0",",,0","25.1",",,X","30.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-12","9.40",",,X",,," 2001",",,X",,," 1445",",,W","0.02",",,0,2400","0.0",",,0,","0.0",",,0,","78",",,W","84",",,0","71",",,0",,,"    0",",,W","  240",",,X","  230",",,X","0.0",",,0","16.1",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-13","5.14",",,X",,," 1549",",,X",,," 1549",",,W","0.03",",,0,2400","0.0",",,0,","0.0",",,0,","75",",,W","80",",,0","69",",,0",,,"    0",",,W","  200",",,X","  210",",,X","0.0",",,0","13.0",",,X","15.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-14","11.86",",,X",,," 1704",",,X",,," 1423",",,W","0.14",",,0,2400","0.0",",,0,","0.0",",,0,","68",",,W","77",",,0","59",",,0",,,,,"  280",",,X","  230",",,X","0.0",",,0","23.9",",,X","29.1",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-15","14.09",",,X",,," 1316",",,X",,," 1914",",,W","0.09",",,0,2400","0.0",",,0,","0.0",",,0,","67",",,W","76",",,0","57",",,0",,,"    0",",,W","  280",",,X","  240",",,X","0.0",",,0","28.0",",,X","36.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-16","10.29",",,X",,," 1354",",,X",,," 1241",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","66",",,W","75",",,0","57",",,0",,,"    0",",,W","  260",",,X","  310",",,X","0.0",",,0","21.0",",,X","25.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-17","7.38",",,X",,," 1504",",,X",,," 1503",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","66",",,W","79",",,0","52",",,0",,,"    0",",,W","  280",",,X","  270",",,X","0.0",",,0","21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-18","4.92",",,X",,," 0641",",,X",,," 0640",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","69",",,W","80",",,0","58",",,0",,,"    0",",,W","  360",",,X","  360",",,X","0.0",",,0","14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-19","6.49",",,X",,," 1042",",,X",,," 1029",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","74",",,W","86",",,0","61",",,0",,,"    0",",,W","  140",",,X","   90",",,X","0.0",",,0","14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-20","5.37",",,X",,," 1508",",,X",,," 1434",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","78",",,W","89",",,0","66",",,0",,,,,"  140",",,X","  130",",,X","0.0",",,0","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-21","3.58",",,X",,," 1926",",,X",,," 1938",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","79",",,W","91",",,0","67",",,0",,,"    0",",,W","  170",",,X","  170",",,X","0.0",",,0","13.0",",,X","15.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-22","3.58",",,X",,," 1754",",,X",,," 1341",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","79",",,W","89",",,0","68",",,0",,,"    0",",,W","  160",",,X","  180",",,X","0.0",",,0","12.1",",,X","15.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-23","4.70",",,X",,," 1730",",,X",,," 1705",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","77",",,W","89",",,0","65",",,0",,,"    0",",,W","  160",",,X","  200",",,X","0.0",",,0","13.0",",,X","16.1",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-24","3.36",",,X",,," 1924",",,X",,," 1600",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","80",",,W","92",",,0","67",",,0",,,"    0",",,W","  160",",,X","  130",",,X","0.0",",,0","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-25","3.80",",,X",,," 2340",",,X",,," 2340",",,W","0.08",",,0,2400","0.0",",,0,","0.0",",,0,","80",",,W","89",",,0","70",",,0",,,"    0",",,W","  190",",,X","  190",",,X","0.0",",,0","17.0",",,X","21.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-26","7.38",",,X",,," 1630",",,X",,," 1629",",,W","0.13",",,0,2400","0.0",",,0,","0.0",",,0,","80",",,W","89",",,0","70",",,0",,,"    0",",,W","  270",",,X","  260",",,X","0.0",",,0","38.0",",,X","47.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2002-06-27","9.62",",,X",,," 1501",",,X",,," 1501",",,W","0.48",",,0,2400","0.0",",,0,","0.0",",,0,","78",",,W","88",",,0","67",",,0",,,"    0",",,W","  310",",,X","  310",",,X","0.0",",,0","40.0",",,X","51.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
