"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-09-19",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-09-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-09-26",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-09-27",,,,,,,,,"0.46",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-09-28",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-09-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-09-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-02",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-03",,,,,,,,,"0.65",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-06",,,,,,,,,"0.64",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-08",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-19",,,,,,,,,"0.26",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-20",,,,,,,,,"0.43",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-21",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-24",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-27",,,,,,,,,"0.40",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-29",,,,,,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-30",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-10-31",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-01",,,,,,,,,"0.11",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-10",,,,,,,,,"0.02",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-12",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-13",,,,,,,,,"0.75",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-23",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-25",,,,,,,,,"0.00","T,,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-11-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-03",,,,,,,,,"0.37",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-05",,,,,,,,,"0.84",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-07",,,,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-08",,,,,,,,,"0.45",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-09",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-10",,,,,,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-11",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-18",,,,,,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-21",,,,,,,,,"0.99",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-22",,,,,,,,,"0.30",",,N","0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-23",,,,,,,,,"0.00",",,N","0.0",",,N","0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0021","MARBLE CLIFF 1.1 WNW, OH US","39.9930678","-83.0786431","237.7","2012-12-25",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-16",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-18",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-19",,,,,,,,,"1.37",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-20",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-23",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-24",,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-25",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0020","COLUMBUS 3.5 NE, OH US","40.028731","-82.94766","253.9","2012-03-30",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
